country,id,monetary,units,date,New_id,Last_Purchase_date
IN,1802436,5920.2,5,3/25/2019,IN1802436,11/23/2020
IN,1802868,2398.98,2,3/25/2019,IN1802868,5/6/2019
IN,1802952,1144.98,2,4/1/2019,IN1802952,11/16/2020
IN,1802952,11994.3,10,3/11/2019,IN1802952,11/16/2020
IN,1802952,11994.3,10,4/1/2019,IN1802952,11/16/2020
IN,1803048,954,1,3/11/2019,IN1803048,8/3/2020
IN,1803198,3598.32,3,3/18/2019,IN1803198,2/24/2020
IN,1803198,2398.98,2,3/25/2019,IN1803198,2/24/2020
IN,1803672,2398.86,2,4/1/2019,IN1803672,3/9/2020
IN,1804974,20390.34,17,3/18/2019,IN1804974,10/14/2019
IN,1805106,4797.72,4,3/11/2019,IN1805106,11/23/2020
IN,1805178,1192.68,1,4/1/2019,IN1805178,11/9/2020
IN,1805268,966.54,1,3/11/2019,IN1805268,11/16/2020
IN,1805568,260.28,1,3/25/2019,IN1805568,3/9/2020
IN,1806372,-615.3,-1,3/11/2019,IN1806372,11/16/2020
IN,1806372,4307.16,7,3/4/2019,IN1806372,11/16/2020
IN,1806372,7196.88,6,3/11/2019,IN1806372,11/16/2020
IN,1806372,11994.3,10,3/18/2019,IN1806372,11/16/2020
IN,1806756,1199.46,1,3/4/2019,IN1806756,11/30/2020
IN,1806756,2398.86,2,4/1/2019,IN1806756,11/30/2020
IN,1806936,1199.46,1,4/1/2019,IN1806936,2/17/2020
IN,1808130,1903.92,1,3/18/2019,IN1808130,10/12/2020
IN,1808130,1199.46,1,3/18/2019,IN1808130,10/12/2020
IN,1808130,2398.98,2,3/25/2019,IN1808130,10/12/2020
IN,1808130,1199.46,1,4/1/2019,IN1808130,10/12/2020
IN,1808184,1199.46,1,3/11/2019,IN1808184,7/27/2020
IN,1808346,1144.98,2,3/4/2019,IN1808346,3/9/2020
IN,1808346,572.52,1,3/18/2019,IN1808346,3/9/2020
IN,1808346,572.52,1,3/25/2019,IN1808346,3/9/2020
IN,1808352,1199.46,1,3/11/2019,IN1808352,8/10/2020
IN,1808352,3598.44,3,3/25/2019,IN1808352,8/10/2020
IN,1808376,949.98,1,3/25/2019,IN1808376,8/24/2020
IN,1808832,5965.44,5,3/11/2019,IN1808832,3/9/2020
IN,1809258,1199.46,1,4/1/2019,IN1809258,11/2/2020
IN,1817820,1887.54,1,3/25/2019,IN1817820,11/2/2020
IN,1817820,5662.68,3,4/1/2019,IN1817820,11/2/2020
IN,1817820,2837.1,3,4/1/2019,IN1817820,11/2/2020
IN,1817820,1189.14,1,4/1/2019,IN1817820,11/2/2020
IN,1825098,4798.02,4,4/1/2019,IN1825098,11/30/2020
IN,1825182,1199.46,1,3/11/2019,IN1825182,9/21/2020
IN,1825638,954.66,1,4/1/2019,IN1825638,11/16/2020
IN,1828218,1199.46,1,3/4/2019,IN1828218,3/23/2020
IN,1828782,954.66,1,3/18/2019,IN1828782,10/19/2020
IN,1834596,3598.44,3,3/18/2019,IN1834596,8/17/2020
IN,1834698,2398.98,2,3/18/2019,IN1834698,11/2/2020
IN,1834698,2398.98,2,3/25/2019,IN1834698,11/2/2020
IN,1834722,572.52,1,3/4/2019,IN1834722,10/12/2020
IN,1834722,1199.46,1,3/18/2019,IN1834722,10/12/2020
IN,1835904,1199.46,1,4/1/2019,IN1835904,11/30/2020
IN,1836570,2398.98,2,3/18/2019,IN1836570,8/17/2020
IN,1837464,2398.98,2,3/25/2019,IN1837464,11/30/2020
IN,1837464,2398.98,2,4/1/2019,IN1837464,11/30/2020
IN,1837902,1199.46,1,3/11/2019,IN1837902,11/16/2020
IN,1838376,959.94,1,3/11/2019,IN1838376,2/10/2020
IN,1838850,1199.46,1,3/25/2019,IN1838850,11/2/2020
IN,1841562,-31380.66,-51,4/1/2019,IN1841562,7/6/2020
IN,1841562,32611.26,53,4/1/2019,IN1841562,7/6/2020
IN,1841562,2398.98,2,3/18/2019,IN1841562,7/6/2020
IN,1841562,1199.46,1,3/11/2019,IN1841562,7/6/2020
IN,1841562,2398.86,2,3/25/2019,IN1841562,7/6/2020
IN,1843806,-19039.26,-10,4/1/2019,IN1843806,11/23/2020
IN,1843806,22847.1,12,3/18/2019,IN1843806,11/23/2020
IN,1843806,1199.46,1,3/11/2019,IN1843806,11/23/2020
IN,1843806,11994.3,10,3/25/2019,IN1843806,11/23/2020
IN,1843806,1199.46,1,4/1/2019,IN1843806,11/23/2020
IN,1845774,3818.1,4,3/11/2019,IN1845774,10/26/2020
IN,1845774,2383.92,2,3/25/2019,IN1845774,10/26/2020
IN,1845942,363.06,1,3/25/2019,IN1845942,12/16/2019
IN,1845942,1199.46,1,3/18/2019,IN1845942,12/16/2019
IN,1845942,1199.46,1,4/1/2019,IN1845942,12/16/2019
IN,1847142,1199.46,1,3/18/2019,IN1847142,8/3/2020
IN,1848624,3775.08,2,3/25/2019,IN1848624,11/23/2020
IN,1848624,360.24,1,3/11/2019,IN1848624,11/23/2020
IN,1848624,720.48,2,3/18/2019,IN1848624,11/23/2020
IN,1848624,360.24,1,3/25/2019,IN1848624,11/23/2020
IN,1850448,1199.46,1,3/25/2019,IN1850448,10/19/2020
IN,1851102,954.66,1,4/1/2019,IN1851102,4/1/2019
IN,1851594,5622.6,10,4/1/2019,IN1851594,11/16/2020
IN,1853484,1199.46,1,3/11/2019,IN1853484,3/16/2020
IN,1853484,17991.6,15,3/25/2019,IN1853484,3/16/2020
IN,1856742,572.52,1,3/18/2019,IN1856742,8/31/2020
IN,1857600,1199.46,1,3/11/2019,IN1857600,3/16/2020
IN,1858290,1903.92,1,4/1/2019,IN1858290,8/17/2020
IN,1858290,1199.46,1,3/11/2019,IN1858290,8/17/2020
IN,1858290,2398.86,2,3/18/2019,IN1858290,8/17/2020
IN,1858662,1199.46,1,4/1/2019,IN1858662,10/12/2020
IN,1858662,1199.46,1,3/11/2019,IN1858662,10/12/2020
IN,1858662,1199.46,1,3/18/2019,IN1858662,10/12/2020
IN,1861608,1199.46,1,3/4/2019,IN1861608,4/6/2020
IN,1864008,572.52,1,3/18/2019,IN1864008,11/16/2020
IN,1864008,572.52,1,3/25/2019,IN1864008,11/16/2020
IN,1864008,260.28,1,3/11/2019,IN1864008,11/16/2020
IN,1864008,1199.46,1,3/25/2019,IN1864008,11/16/2020
IN,1864008,4797.72,4,3/11/2019,IN1864008,11/16/2020
IN,1864008,1199.46,1,3/18/2019,IN1864008,11/16/2020
IN,1864008,4797.72,4,4/1/2019,IN1864008,11/16/2020
IN,1867908,1199.46,1,3/11/2019,IN1867908,11/30/2020
IN,1867908,1192.68,1,3/25/2019,IN1867908,11/30/2020
IN,1867908,1192.68,1,4/1/2019,IN1867908,11/30/2020
IN,1868250,726.18,2,3/4/2019,IN1868250,10/12/2020
IN,1868250,363.06,1,4/1/2019,IN1868250,10/12/2020
IN,1868886,1199.46,1,3/11/2019,IN1868886,8/24/2020
IN,1873176,11423.52,6,3/18/2019,IN1873176,7/27/2020
IN,1873176,1199.46,1,4/1/2019,IN1873176,7/27/2020
IN,1873602,1909.32,2,4/1/2019,IN1873602,11/16/2020
IN,1873602,1199.46,1,3/11/2019,IN1873602,11/16/2020
IN,1881702,572.52,1,3/25/2019,IN1881702,11/23/2020
IN,1881702,1199.46,1,3/11/2019,IN1881702,11/23/2020
IN,1881702,11994.3,10,3/18/2019,IN1881702,11/23/2020
IN,1882122,-959.94,-1,3/11/2019,IN1882122,11/30/2020
IN,1882122,1199.46,1,3/18/2019,IN1882122,11/30/2020
IN,1882122,1199.46,1,3/25/2019,IN1882122,11/30/2020
IN,1882740,1893.18,1,4/1/2019,IN1882740,11/23/2020
IN,1882740,9541.74,8,3/4/2019,IN1882740,11/23/2020
IN,1882740,1192.68,1,3/18/2019,IN1882740,11/23/2020
IN,1882740,1192.68,1,3/25/2019,IN1882740,11/23/2020
IN,1882740,3578.16,3,4/1/2019,IN1882740,11/23/2020
IN,1882740,4770.66,4,3/25/2019,IN1882740,11/23/2020
IN,1883118,-1882.68,-2,4/1/2019,IN1883118,11/30/2020
IN,1883118,941.34,1,3/18/2019,IN1883118,11/30/2020
IN,1883118,941.34,1,3/25/2019,IN1883118,11/30/2020
IN,1883118,8471.94,9,3/11/2019,IN1883118,11/30/2020
IN,1883118,64951.44,69,3/18/2019,IN1883118,11/30/2020
IN,1883118,7530.6,8,3/25/2019,IN1883118,11/30/2020
IN,1883118,15061.2,16,4/1/2019,IN1883118,11/30/2020
IN,1883118,2823.96,3,3/11/2019,IN1883118,11/30/2020
IN,1883118,941.34,1,3/18/2019,IN1883118,11/30/2020
IN,1883118,1102.74,2,3/25/2019,IN1883118,11/30/2020
IN,1883118,258.12,1,3/11/2019,IN1883118,11/30/2020
IN,1883118,2378.28,2,3/18/2019,IN1883118,11/30/2020
IN,1883118,3567.36,3,3/11/2019,IN1883118,11/30/2020
IN,1883118,1189.14,1,3/25/2019,IN1883118,11/30/2020
IN,1885308,20818.14,11,3/11/2019,IN1885308,11/9/2020
IN,1885392,952.44,1,3/11/2019,IN1885392,9/7/2020
IN,1886304,1899.96,2,3/18/2019,IN1886304,11/16/2020
IN,1886304,1192.68,1,3/18/2019,IN1886304,11/16/2020
IN,1886304,13119.6,11,3/25/2019,IN1886304,11/16/2020
IN,1886844,954,1,3/11/2019,IN1886844,11/23/2020
IN,1886844,1193.1,1,3/18/2019,IN1886844,11/23/2020
IN,1888104,1903.92,1,3/25/2019,IN1888104,11/23/2020
IN,1888104,615.3,1,3/11/2019,IN1888104,11/23/2020
IN,1888104,1845.9,3,3/18/2019,IN1888104,11/23/2020
IN,1888104,260.28,1,3/25/2019,IN1888104,11/23/2020
IN,1888386,1903.92,1,3/25/2019,IN1888386,8/5/2019
IN,1891950,954.66,1,3/18/2019,IN1891950,10/5/2020
IN,1893042,959.94,1,3/11/2019,IN1893042,1/13/2020
IN,1893042,954.66,1,3/25/2019,IN1893042,1/13/2020
IN,1896798,1883.1,1,3/11/2019,IN1896798,11/23/2020
IN,1896798,5649.36,3,3/18/2019,IN1896798,11/23/2020
IN,1896798,4867.8,5,4/1/2019,IN1896798,11/23/2020
IN,1896798,1186.38,1,3/4/2019,IN1896798,11/23/2020
IN,1896798,3559.08,3,3/18/2019,IN1896798,11/23/2020
IN,1896798,1186.38,1,4/1/2019,IN1896798,11/23/2020
IN,1897662,2386.2,2,3/11/2019,IN1897662,11/16/2020
IN,1897662,9544.74,8,3/18/2019,IN1897662,11/16/2020
IN,1897662,8351.64,7,3/25/2019,IN1897662,11/16/2020
IN,1897662,4772.34,4,4/1/2019,IN1897662,11/16/2020
IN,1897662,1193.1,1,3/11/2019,IN1897662,11/16/2020
IN,1900236,2398.86,2,3/18/2019,IN1900236,3/18/2019
IN,1900386,572.52,1,4/1/2019,IN1900386,11/16/2020
IN,1900596,5959.86,5,3/25/2019,IN1900596,9/21/2020
IN,1900980,3175.02,1,4/1/2019,IN1900980,11/23/2020
IN,1900980,2978.22,1,3/11/2019,IN1900980,11/23/2020
IN,1900980,949.26,1,3/25/2019,IN1900980,11/23/2020
IN,1900980,2383.92,2,3/11/2019,IN1900980,11/23/2020
IN,1906302,1191.96,1,3/18/2019,IN1906302,11/30/2020
IN,1906302,1191.96,1,3/25/2019,IN1906302,11/30/2020
IN,1926756,954.66,1,3/18/2019,IN1926756,11/23/2020
IN,1926756,5391.72,1,3/11/2019,IN1926756,11/23/2020
IN,1926756,1199.46,1,4/1/2019,IN1926756,11/23/2020
IN,1930512,7578.96,4,3/25/2019,IN1930512,11/16/2020
IN,1930512,5684.22,3,4/1/2019,IN1930512,11/16/2020
IN,1930512,5697.48,6,4/1/2019,IN1930512,11/16/2020
IN,1930512,13130.52,11,4/1/2019,IN1930512,11/16/2020
IN,1931400,7196.58,6,3/11/2019,IN1931400,11/30/2020
IN,1932438,156.42,1,3/11/2019,IN1932438,11/23/2020
IN,1936140,1199.46,1,3/11/2019,IN1936140,11/23/2020
IN,1936140,2398.98,2,3/18/2019,IN1936140,11/23/2020
IN,1936140,3598.44,3,3/25/2019,IN1936140,11/23/2020
IN,1937778,954.66,1,3/25/2019,IN1937778,2/24/2020
IN,1940772,1190.82,1,3/25/2019,IN1940772,11/30/2020
IN,1942692,959.94,1,3/18/2019,IN1942692,10/12/2020
IN,1948350,3784.08,2,3/11/2019,IN1948350,11/30/2020
IN,1948350,361.02,1,3/4/2019,IN1948350,11/30/2020
IN,1948350,361.02,1,3/25/2019,IN1948350,11/30/2020
IN,1948350,568.92,1,3/11/2019,IN1948350,11/30/2020
IN,1948350,568.92,1,3/18/2019,IN1948350,11/30/2020
IN,1948350,568.92,1,4/1/2019,IN1948350,11/30/2020
IN,1948350,7151.82,6,3/11/2019,IN1948350,11/30/2020
IN,1948350,2383.92,2,3/18/2019,IN1948350,11/30/2020
IN,1949682,-954.66,-1,4/1/2019,IN1949682,10/14/2019
IN,1949682,1919.94,2,3/11/2019,IN1949682,10/14/2019
IN,1949682,954.66,1,3/25/2019,IN1949682,10/14/2019
IN,1954164,1199.46,1,4/1/2019,IN1954164,11/23/2020
IN,1954998,1909.32,2,4/1/2019,IN1954998,10/5/2020
IN,1956336,1845.9,3,3/25/2019,IN1956336,4/20/2020
IN,1958130,572.52,1,3/18/2019,IN1958130,10/12/2020
IN,1958130,572.52,1,4/1/2019,IN1958130,10/12/2020
IN,1981368,572.52,1,4/1/2019,IN1981368,11/9/2020
IN,1998732,1199.46,1,3/11/2019,IN1998732,3/11/2019
IN,1999044,2849.76,3,4/1/2019,IN1999044,11/30/2020
IN,2000256,1199.46,1,3/18/2019,IN2000256,3/30/2020
IN,2004096,2386.2,2,3/18/2019,IN2004096,10/12/2020
IN,2004096,1193.1,1,3/25/2019,IN2004096,10/12/2020
IN,2016066,1192.68,1,3/11/2019,IN2016066,8/17/2020
IN,2016066,1192.68,1,3/25/2019,IN2016066,8/17/2020
IN,2018706,954.66,1,3/18/2019,IN2018706,11/16/2020
IN,2018706,954.66,1,3/25/2019,IN2018706,11/16/2020
IN,2018706,2864.04,3,4/1/2019,IN2018706,11/16/2020
IN,2018706,5391.72,1,4/1/2019,IN2018706,11/16/2020
IN,2018706,1199.46,1,3/25/2019,IN2018706,11/16/2020
IN,2021562,1199.46,1,3/25/2019,IN2021562,11/30/2020
IN,2021562,2398.98,2,4/1/2019,IN2021562,11/30/2020
IN,2022102,1893.72,1,4/1/2019,IN2022102,11/30/2020
IN,2022102,1551.12,1,3/25/2019,IN2022102,11/30/2020
IN,2022102,1551.12,1,4/1/2019,IN2022102,11/30/2020
IN,2031360,1199.46,1,4/1/2019,IN2031360,6/29/2020
IN,2031360,1199.46,1,3/4/2019,IN2031360,6/29/2020
IN,2031360,2398.98,2,3/25/2019,IN2031360,6/29/2020
IN,2035812,5692.74,6,3/25/2019,IN2035812,12/2/2019
IN,2037432,363.06,1,3/11/2019,IN2037432,6/29/2020
IN,2038134,572.52,1,4/1/2019,IN2038134,11/30/2020
IN,2038884,1199.46,1,4/1/2019,IN2038884,11/23/2020
IN,2038884,5997.18,5,3/4/2019,IN2038884,11/23/2020
IN,2039052,572.52,1,4/1/2019,IN2039052,6/15/2020
IN,2039208,954.48,1,3/11/2019,IN2039208,8/10/2020
IN,2045346,959.94,1,3/4/2019,IN2045346,10/12/2020
IN,2045346,954.66,1,3/18/2019,IN2045346,10/12/2020
IN,2045346,6682.68,7,3/25/2019,IN2045346,10/12/2020
IN,2045346,1199.46,1,3/11/2019,IN2045346,10/12/2020
IN,2045346,1199.46,1,3/18/2019,IN2045346,10/12/2020
IN,2045346,1199.46,1,3/25/2019,IN2045346,10/12/2020
IN,2045346,1199.46,1,4/1/2019,IN2045346,10/12/2020
IN,2053122,1199.46,1,3/11/2019,IN2053122,11/23/2020
IN,2053122,5997.42,5,3/25/2019,IN2053122,11/23/2020
IN,2053716,1903.92,1,3/11/2019,IN2053716,11/23/2020
IN,2053716,1199.46,1,3/18/2019,IN2053716,11/23/2020
IN,2055948,949.98,1,3/18/2019,IN2055948,10/26/2020
IN,2057310,2398.86,2,3/18/2019,IN2057310,11/30/2020
IN,2059896,954.66,1,3/18/2019,IN2059896,11/30/2020
IN,2063040,1199.46,1,3/4/2019,IN2063040,11/30/2020
IN,2063040,2398.86,2,3/11/2019,IN2063040,11/30/2020
IN,2063040,8396.16,7,3/18/2019,IN2063040,11/30/2020
IN,2063040,4797.72,4,4/1/2019,IN2063040,11/30/2020
IN,2063802,5959.86,5,3/18/2019,IN2063802,11/23/2020
IN,2063820,1199.46,1,3/11/2019,IN2063820,11/16/2020
IN,2063820,1199.46,1,3/25/2019,IN2063820,11/16/2020
IN,2074020,1903.92,1,4/1/2019,IN2074020,11/23/2020
IN,2074020,954.66,1,4/1/2019,IN2074020,11/23/2020
IN,2074020,1199.46,1,3/25/2019,IN2074020,11/23/2020
IN,2074020,1199.46,1,3/11/2019,IN2074020,11/23/2020
IN,2074020,3598.32,3,3/25/2019,IN2074020,11/23/2020
IN,2074020,3598.32,3,4/1/2019,IN2074020,11/23/2020
IN,2076348,1899.96,2,4/1/2019,IN2076348,11/30/2020
IN,2081682,572.52,1,4/1/2019,IN2081682,11/2/2020
IN,2081682,260.28,1,3/4/2019,IN2081682,11/2/2020
IN,2081682,3598.44,3,3/25/2019,IN2081682,11/2/2020
IN,2083686,1716.3,3,3/18/2019,IN2083686,11/23/2020
IN,2084478,1199.46,1,3/4/2019,IN2084478,10/12/2020
IN,2086314,572.52,1,3/11/2019,IN2086314,8/31/2020
IN,2086314,4798.02,4,3/25/2019,IN2086314,8/31/2020
IN,2090898,954.66,1,3/18/2019,IN2090898,11/23/2020
IN,2090898,4773.36,5,3/25/2019,IN2090898,11/23/2020
IN,2090994,1199.46,1,3/11/2019,IN2090994,10/14/2019
IN,2091762,1199.46,1,4/1/2019,IN2091762,9/7/2020
IN,2093526,1199.46,1,3/11/2019,IN2093526,11/23/2020
IN,2093526,1199.46,1,4/1/2019,IN2093526,11/23/2020
IN,2094000,572.52,1,4/1/2019,IN2094000,3/2/2020
IN,2094054,2398.86,2,3/25/2019,IN2094054,11/2/2020
IN,2094054,2398.98,2,4/1/2019,IN2094054,11/2/2020
IN,2094708,954.66,1,4/1/2019,IN2094708,7/8/2019
IN,2095704,-1199.46,-1,3/11/2019,IN2095704,11/23/2020
IN,2095704,2398.86,2,3/11/2019,IN2095704,11/23/2020
IN,2095704,4798.02,4,3/18/2019,IN2095704,11/23/2020
IN,2095704,4797.72,4,3/25/2019,IN2095704,11/23/2020
IN,2095704,1199.46,1,4/1/2019,IN2095704,11/23/2020
IN,2101596,3807.84,2,4/1/2019,IN2101596,11/23/2020
IN,2103810,3373.56,6,3/11/2019,IN2103810,4/6/2020
IN,2103810,559.14,1,3/25/2019,IN2103810,4/6/2020
IN,2104398,1199.46,1,3/18/2019,IN2104398,4/27/2020
IN,2106222,258.84,1,3/18/2019,IN2106222,12/9/2019
IN,2106978,4749.9,5,3/25/2019,IN2106978,6/1/2020
IN,2110662,947.16,1,3/11/2019,IN2110662,11/23/2020
IN,2110662,2860.44,3,4/1/2019,IN2110662,11/23/2020
IN,2111100,9462.06,3,3/11/2019,IN2111100,11/30/2020
IN,2111100,3154.02,1,3/18/2019,IN2111100,11/30/2020
IN,2111100,3154.02,1,3/25/2019,IN2111100,11/30/2020
IN,2111100,1879.5,1,3/4/2019,IN2111100,11/30/2020
IN,2111100,15035.82,8,3/11/2019,IN2111100,11/30/2020
IN,2111100,20674.26,11,3/18/2019,IN2111100,11/30/2020
IN,2111100,11276.88,6,3/25/2019,IN2111100,11/30/2020
IN,2111100,11276.88,6,4/1/2019,IN2111100,11/30/2020
IN,2111100,358.2,1,3/4/2019,IN2111100,11/30/2020
IN,2111100,1432.74,4,3/11/2019,IN2111100,11/30/2020
IN,2111100,1790.94,5,3/18/2019,IN2111100,11/30/2020
IN,2111100,1432.74,4,3/25/2019,IN2111100,11/30/2020
IN,2111100,1074.6,3,4/1/2019,IN2111100,11/30/2020
IN,2111100,-565.14,-1,3/25/2019,IN2111100,11/30/2020
IN,2111100,7347.12,13,3/11/2019,IN2111100,11/30/2020
IN,2111100,6216.84,11,3/18/2019,IN2111100,11/30/2020
IN,2111100,6781.98,12,3/25/2019,IN2111100,11/30/2020
IN,2111100,6781.98,12,4/1/2019,IN2111100,11/30/2020
IN,2111100,3078.9,2,3/11/2019,IN2111100,11/30/2020
IN,2111100,6630,7,3/11/2019,IN2111100,11/30/2020
IN,2111100,16954.56,18,3/18/2019,IN2111100,11/30/2020
IN,2111100,11303.04,12,3/25/2019,IN2111100,11/30/2020
IN,2111100,13186.86,14,4/1/2019,IN2111100,11/30/2020
IN,2111100,606.96,1,3/11/2019,IN2111100,11/30/2020
IN,2111100,606.96,1,3/18/2019,IN2111100,11/30/2020
IN,2111100,554.7,1,3/11/2019,IN2111100,11/30/2020
IN,2111100,1103.4,2,3/25/2019,IN2111100,11/30/2020
IN,2111100,257.34,1,3/11/2019,IN2111100,11/30/2020
IN,2111100,257.34,1,3/18/2019,IN2111100,11/30/2020
IN,2111100,514.62,2,3/25/2019,IN2111100,11/30/2020
IN,2111100,2315.82,9,4/1/2019,IN2111100,11/30/2020
IN,2111100,-157.74,-2,3/25/2019,IN2111100,11/30/2020
IN,2111100,394.38,5,3/18/2019,IN2111100,11/30/2020
IN,2111100,473.28,6,3/25/2019,IN2111100,11/30/2020
IN,2111100,473.28,6,4/1/2019,IN2111100,11/30/2020
IN,2111100,149.7,1,3/18/2019,IN2111100,11/30/2020
IN,2111100,5920.2,5,3/11/2019,IN2111100,11/30/2020
IN,2111100,5920.2,5,3/18/2019,IN2111100,11/30/2020
IN,2111100,2368.08,2,3/25/2019,IN2111100,11/30/2020
IN,2111100,2368.08,2,4/1/2019,IN2111100,11/30/2020
IN,2111100,2368.08,2,3/4/2019,IN2111100,11/30/2020
IN,2111100,15392.52,13,3/11/2019,IN2111100,11/30/2020
IN,2111100,23680.8,20,3/18/2019,IN2111100,11/30/2020
IN,2111100,11840.4,10,3/25/2019,IN2111100,11/30/2020
IN,2111100,23680.8,20,4/1/2019,IN2111100,11/30/2020
IN,2111214,2383.92,2,3/4/2019,IN2111214,11/16/2020
IN,2111214,1191.96,1,3/18/2019,IN2111214,11/16/2020
IN,2117088,1193.4,1,3/25/2019,IN2117088,11/30/2020
IN,2119188,572.52,1,3/18/2019,IN2119188,10/19/2020
IN,2119212,954.66,1,4/1/2019,IN2119212,7/20/2020
IN,2121132,3195.06,1,3/11/2019,IN2121132,12/23/2019
IN,2121132,3195.06,1,4/1/2019,IN2121132,12/23/2019
IN,2125164,9546.72,10,4/1/2019,IN2125164,10/26/2020
IN,2125248,1903.92,1,3/11/2019,IN2125248,1/20/2020
IN,2133468,1910.4,2,3/4/2019,IN2133468,4/29/2019
IN,2134062,1199.46,1,3/4/2019,IN2134062,11/23/2020
IN,2134062,2398.98,2,4/1/2019,IN2134062,11/23/2020
IN,2134284,5997.42,5,3/25/2019,IN2134284,10/5/2020
IN,2134284,3598.44,3,4/1/2019,IN2134284,10/5/2020
IN,2138046,2398.98,2,3/18/2019,IN2138046,10/19/2020
IN,2138502,2849.94,3,3/18/2019,IN2138502,4/20/2020
IN,2138502,10449.78,11,4/1/2019,IN2138502,4/20/2020
IN,2138502,3578.1,3,4/1/2019,IN2138502,4/20/2020
IN,2139048,3807.84,2,3/25/2019,IN2139048,10/26/2020
IN,2139192,954.66,1,3/18/2019,IN2139192,8/5/2019
IN,2139252,258.78,1,3/18/2019,IN2139252,9/21/2020
IN,2139252,517.56,2,4/1/2019,IN2139252,9/21/2020
IN,2139378,1199.46,1,3/18/2019,IN2139378,4/20/2020
IN,2140116,3805.08,2,3/25/2019,IN2140116,10/19/2020
IN,2140116,-1199.22,-1,3/18/2019,IN2140116,10/19/2020
IN,2140116,1198.56,1,3/11/2019,IN2140116,10/19/2020
IN,2140116,1198.56,1,3/25/2019,IN2140116,10/19/2020
IN,2140998,363.06,1,3/25/2019,IN2140998,7/27/2020
IN,2140998,2398.98,2,4/1/2019,IN2140998,7/27/2020
IN,2141304,2398.86,2,3/11/2019,IN2141304,11/16/2020
IN,2141790,959.94,1,3/11/2019,IN2141790,11/16/2020
IN,2141790,2398.86,2,3/11/2019,IN2141790,11/16/2020
IN,2144394,1199.46,1,3/4/2019,IN2144394,2/3/2020
IN,2144394,1199.46,1,3/11/2019,IN2144394,2/3/2020
IN,2144394,3598.44,3,3/18/2019,IN2144394,2/3/2020
IN,2145174,4798.02,4,3/11/2019,IN2145174,8/24/2020
IN,2146824,1199.46,1,3/25/2019,IN2146824,10/26/2020
IN,2152620,1199.46,1,3/11/2019,IN2152620,11/23/2020
IN,2152620,2398.86,2,3/25/2019,IN2152620,11/23/2020
IN,2152620,1199.46,1,4/1/2019,IN2152620,11/23/2020
IN,2152932,23839.32,20,3/4/2019,IN2152932,9/7/2020
IN,2154486,1199.46,1,3/18/2019,IN2154486,3/18/2019
IN,2154516,572.52,1,3/18/2019,IN2154516,11/9/2020
IN,2154516,1199.46,1,3/4/2019,IN2154516,11/9/2020
IN,2155116,954.66,1,3/18/2019,IN2155116,7/1/2019
IN,2155410,1903.92,1,3/25/2019,IN2155410,12/16/2019
IN,2164788,949.98,1,3/18/2019,IN2164788,11/2/2020
IN,2164890,1890.24,1,3/11/2019,IN2164890,11/30/2020
IN,2164890,1890.24,1,3/18/2019,IN2164890,11/30/2020
IN,2164890,3780.48,2,4/1/2019,IN2164890,11/30/2020
IN,2164890,1080.72,3,3/4/2019,IN2164890,11/30/2020
IN,2164890,360.24,1,3/11/2019,IN2164890,11/30/2020
IN,2164890,360.24,1,3/25/2019,IN2164890,11/30/2020
IN,2164890,1705.2,3,3/11/2019,IN2164890,11/30/2020
IN,2164890,1136.82,2,3/18/2019,IN2164890,11/30/2020
IN,2164890,1136.82,2,3/25/2019,IN2164890,11/30/2020
IN,2164890,1136.82,2,4/1/2019,IN2164890,11/30/2020
IN,2164890,568.38,1,3/11/2019,IN2164890,11/30/2020
IN,2164890,947.22,1,3/25/2019,IN2164890,11/30/2020
IN,2164890,5683.26,6,4/1/2019,IN2164890,11/30/2020
IN,2164890,258.36,1,3/18/2019,IN2164890,11/30/2020
IN,2164890,258.36,1,3/25/2019,IN2164890,11/30/2020
IN,2164890,1190.82,1,3/11/2019,IN2164890,11/30/2020
IN,2164890,1190.82,1,3/18/2019,IN2164890,11/30/2020
IN,2164890,1190.82,1,3/25/2019,IN2164890,11/30/2020
IN,2164890,-1190.82,-1,3/25/2019,IN2164890,11/30/2020
IN,2164890,-1190.82,-1,4/1/2019,IN2164890,11/30/2020
IN,2164890,1190.82,1,3/4/2019,IN2164890,11/30/2020
IN,2164890,9526.74,8,3/25/2019,IN2164890,11/30/2020
IN,2164890,1190.82,1,4/1/2019,IN2164890,11/30/2020
IN,2165796,3598.44,3,4/1/2019,IN2165796,10/26/2020
IN,2167734,2398.98,2,4/1/2019,IN2167734,11/18/2019
IN,2168370,3598.44,3,3/25/2019,IN2168370,7/27/2020
IN,2170326,1199.46,1,3/11/2019,IN2170326,12/2/2019
IN,2171874,260.28,1,3/18/2019,IN2171874,11/16/2020
IN,2172594,1199.46,1,3/11/2019,IN2172594,11/30/2020
IN,2172648,1199.46,1,3/11/2019,IN2172648,1/27/2020
IN,2173098,3598.44,3,4/1/2019,IN2173098,6/22/2020
IN,2173410,363.06,1,3/25/2019,IN2173410,1/20/2020
IN,2173410,1452.3,4,4/1/2019,IN2173410,1/20/2020
IN,2176494,1903.92,1,4/1/2019,IN2176494,8/17/2020
IN,2183592,1192.68,1,3/11/2019,IN2183592,12/16/2019
IN,2187000,1199.46,1,4/1/2019,IN2187000,3/2/2020
IN,2188326,363.06,1,3/4/2019,IN2188326,10/26/2020
